# Exp Ref Data: Serrano, J. et al. Phonon dispersion relations of zinc oxide: Inelastic neutron scattering and
# ab initio calculations. Phys.Rev.B 81, 174304 (2010).
k;Freq_THz
-0.0028798864273815727;7.781171094648842
0.033150020511435285;11.340908696716307
0.037388833092472595;17.797557559592754
0.037388833092472595;12.391628348207835
0.04162764567350985;16.27873807325924
0.08825458406491993;0.9316142413619666
0.09461280293647578;13.630633443844136
0.09461280293647578;12.493041242464132
0.09249339664595713;2.070130970115457
0.09885161551751309;17.42372520461672
0.09885161551751309;16.185793977417486
0.12004567842269942;13.599759803005224
0.18574727342877728;3.163643189303464
0.18786667971929594;11.662703701312594
0.1899860860098146;4.366192799341681
0.18786667971929594;3.7436682279912983
0.1899860860098146;1.8071462062798638
0.1942248985908518;14.012688703153035
0.19210549230033314;13.376722331214097
0.19210549230033314;12.645206057271484
0.19210549230033314;7.382548921076824
0.19634430488137045;17.381581725274962
0.19634430488137045;15.971358501783593
0.2853593690831533;5.0523704235750415
0.28747877537367195;2.2958228931242424
0.2895981816641906;13.060323267430725
0.2938369942452278;13.786971378712927
0.380732652156492;4.556164576014124
0.380732652156492;3.1224373320441536
0.3849714647375293;15.741637265474377
0.3849714647375293;13.830373648334835
0.3849714647375293;7.274858546108382
0.3849714647375293;6.059424847320374
0.3849714647375293;5.362946740875358
0.38285205844701065;3.69810600658705
0.3892102773185666;16.864524558823817
0.3892102773185666;15.093269569876107
0.38709087102804796;14.506041540999469
0.38709087102804796;12.672587502914839
0.5799568434652441;16.19648975615585
0.5805951378338107;7.003718855795695
0.5799568434652441;5.413897025806666
0.5799568434652441;4.636654682913953
0.5820762497557627;4.1043891987146885
0.5841956560462812;15.64128289429309
0.5841956560462812;14.18174155950025
0.5820762497557627;13.56899112444281
0.6414196258902846;14.745677170210872
0.6371808133092473;4.437625602961669
0.6414196258902846;15.613966042393772
0.6414196258902846;14.087663134494903
0.6477778447618404;16.233941524040418
0.6498972510523592;7.056463660155364
0.7728228159024401;4.658418764400082
0.7728228159024401;14.640837656606227
0.7728228159024401;6.765143010077146
0.7770616284834774;5.1009575227488675
0.7770616284834776;3.910556406184659
0.7707034096119215;3.5738733313162356
0.7770616284834774;13.183602791112689
0.7791810347739961;7.411970583757471
0.7827133785915271;16.231192351275883
0.785539253645552;15.880375850120547
0.785539253645552;14.996733431682976
0.8724349115568161;12.917342651817222
0.8724349115568161;4.441521708547169
0.8745543178473348;3.221857170675893
0.8787931304283721;14.725534234154374
0.967808194630155;3.705023695804405
0.9720470072111921;7.055415265019317
0.9699276009206735;3.094774554763003
0.9720470072111921;7.702240690348953
0.9762858197922294;16.392483991160532
0.9760364778756979;14.51378660149581
0.9759004731939535;13.272561696427058
0.9768913644466634;12.907812261255264
0.9755793510287231;5.283795772571434
1.0234779331944446;3.858000055199506
1.0229127581836397;3.0192887750362836
1.0250321644741582;16.825673784970817
1.0250321644741582;16.126572542334994
1.0250321644741582;14.160709206258662
1.0250321644741582;13.402693742688822
1.071659102865568;14.825237041262525
1.073778509156087;14.04837123263384
1.073778509156087;13.21105625765532
1.073778509156087;2.777802699765079
1.0758979154466055;16.862752169505704
1.078017321737124;15.929829450738781
1.1225248538380157;3.8869009167522677
1.1204054475474967;3.117180931723585
1.171271198519944;13.003790135176594
1.1726841360469566;15.449110203951847
1.171271198519944;13.744071679928776
1.173390604810463;3.5389859575765
1.170885851921668;2.823490957743065
1.174450307955722;2.435254985575174
1.1755100111009815;17.015650288014772
1.173390604810463;12.280085980454698
1.2200175432018727;12.900686918598492
1.2178981369113542;3.645659037342675
1.2178981369113542;2.2940428206368537
1.2242563557829103;15.069911841849155
1.2221369494923917;13.569195933875127
1.2677857003651005;1.8309129472263734
1.2687638878838015;15.871773853963314
1.2687638878838015;14.463630233938531
1.2687638878838015;13.576017663428392
1.27088329417432;12.730764409892526
1.2687638878838015;11.895950135576042
1.273002700464839;17.15323496281536
1.2687638878838015;2.131806742406077
1.366256577247659;17.167508604790548
1.366256577247659;16.15455266170358
1.3672539449137853;13.124573496062839
1.3683759835381775;12.491373692659625
1.366256577247659;11.742552372078247
1.366256577247659;2.8797505333428433
1.366256577247659;1.9848908598430945
1.366256577247659;1.121666366350162
1.4171223282201062;17.50056025087831
1.4171223282201062;16.38198565900362
1.4150029219295877;13.088153718368005
1.4180642865714481;12.3105106842013
1.4595104540304789;7.840959694313131
1.4662925541601388;17.315519655153146
1.4689300375438954;16.362577527084238
1.4616298603209978;12.398150740898487
1.4637492666115164;13.155339089453209
1.511318163354268;17.305623683505594
1.5140851660113341;16.280268236037212
1.5527643308132992;13.14498833583544
1.5548837371038178;17.256955185711234
1.5570031433943363;16.4208161769787
1.5527643308132992;12.555137170767999
1.6481376138866382;17.194188971992517
1.6481376138866382;16.541240747200316
1.6481376138866382;13.112730850245814
1.6481376138866382;12.689484281080833
1.7392720843789395;16.593538048013386
1.737152678088421;13.02014123226768
1.741391490669458;17.156945164454605
1.8304065548712414;17.026300035012145
1.8240483359996849;13.008490726483295
1.9236604316540609;2.38434014843023
1.9266276004607872;16.931010426924807
1.934257463106654;12.859988133483142
1.9321380568161355;5.588914563005764
0.5865203055555556;7.219381688466115
1.8342089555555559;16.714863258026163
0.9810885111111111;14.179785969084428
1.3676587125;13.434988109393583
0.28792815000000005;2.6785969084423336
