sim_id,supercelula,num_atomos,a,c,c/a,energia_total_eV,Volume_A³,energia_total_Ry,Volume_(a.u)^3,forcas_eV_Ang,forcas_Ry_Bohr
ZnO-2.94-1.74-212,2x1x2,16,5.88547557314396,10.261367860105507,1.743507,-19674.334622832186,153.9108777913446,-1446.0369350693286,1038.6420876906045,"[[ 2.83078458e-04  1.63522161e-04  1.64599170e+00]
 [-2.83592679e-04 -1.63779271e-04  1.64586546e+00]
 [-4.31945331e-05 -2.49397007e-05 -1.64601536e+00]
 [ 4.26803125e-05  2.46825903e-05 -1.64605135e+00]
 [ 2.96191084e-04  1.70978360e-04  1.64600456e+00]
 [-2.96191084e-04 -1.70978360e-04  1.64618505e+00]
 [-4.26803125e-05 -2.46825903e-05 -1.64599042e+00]
 [ 3.83094371e-05  2.21114872e-05 -1.64594800e+00]
 [ 3.24473219e-04  1.87433420e-04  1.64599273e+00]
 [-3.19588123e-04 -1.84348097e-04  1.64583127e+00]
 [-4.26803125e-05 -2.46825903e-05 -1.64602102e+00]
 [ 4.34516434e-05  2.49397007e-05 -1.64607424e+00]
 [ 3.03390173e-04  1.75349236e-04  1.64602359e+00]
 [-3.04932835e-04 -1.76120567e-04  1.64614520e+00]
 [-4.42229744e-05 -2.54539213e-05 -1.64598811e+00]
 [ 4.52514156e-05  2.62252522e-05 -1.64595134e+00]]","[[ 1.10099992e-05  6.35999952e-06  6.40188852e-02]
 [-1.10299992e-05 -6.36999952e-06  6.40139752e-02]
 [-1.67999987e-06 -9.69999927e-07 -6.40198052e-02]
 [ 1.65999988e-06  9.59999928e-07 -6.40212052e-02]
 [ 1.15199991e-05  6.64999950e-06  6.40193852e-02]
 [-1.15199991e-05 -6.64999950e-06  6.40264052e-02]
 [-1.65999988e-06 -9.59999928e-07 -6.40188352e-02]
 [ 1.48999989e-06  8.59999935e-07 -6.40171852e-02]
 [ 1.26199991e-05  7.28999945e-06  6.40189252e-02]
 [-1.24299991e-05 -7.16999946e-06  6.40126452e-02]
 [-1.65999988e-06 -9.59999928e-07 -6.40200252e-02]
 [ 1.68999987e-06  9.69999927e-07 -6.40220952e-02]
 [ 1.17999991e-05  6.81999949e-06  6.40201252e-02]
 [-1.18599991e-05 -6.84999949e-06  6.40248552e-02]
 [-1.71999987e-06 -9.89999926e-07 -6.40187452e-02]
 [ 1.75999987e-06  1.01999992e-06 -6.40173152e-02]]"
ZnO-2.94-1.78-212,2x1x2,16,5.88547557314396,10.451392209935607,1.775794,-19674.88343930122,156.76106451915769,-1446.0772723361288,1057.87610113894,"[[ 2.49654117e-04  1.44238887e-04  1.82364156e+00]
 [-3.56612008e-04 -2.05945363e-04  1.82336003e+00]
 [-7.12195576e-05 -4.11376506e-05 -1.82356417e+00]
 [ 2.59681419e-05  1.49123983e-05 -1.82363102e+00]
 [ 1.72778132e-04  9.97588027e-05  1.82338291e+00]
 [-3.21387895e-04 -1.85633648e-04  1.82387245e+00]
 [-1.07472112e-04 -6.19635862e-05 -1.82353281e+00]
 [ 4.85938497e-05  2.80250245e-05 -1.82353358e+00]
 [ 2.50682558e-04  1.44753108e-04  1.82361174e+00]
 [-1.70464140e-04 -9.84732511e-05  1.82338368e+00]
 [-4.55085260e-05 -2.62252522e-05 -1.82359117e+00]
 [ 9.77019201e-05  5.63071592e-05 -1.82364593e+00]
 [ 3.89265019e-04  2.24714416e-04  1.82347573e+00]
 [-2.12887342e-04 -1.22898731e-04  1.82382051e+00]
 [-2.39112594e-05 -1.36268468e-05 -1.82353332e+00]
 [ 7.45619917e-05  4.29374228e-05 -1.82351635e+00]]","[[ 9.70999927e-06  5.60999958e-06  7.09283647e-02]
 [-1.38699990e-05 -8.00999940e-06  7.09174147e-02]
 [-2.76999979e-06 -1.59999988e-06 -7.09253547e-02]
 [ 1.00999992e-06  5.79999956e-07 -7.09279547e-02]
 [ 6.71999949e-06  3.87999971e-06  7.09183047e-02]
 [-1.24999991e-05 -7.21999946e-06  7.09373447e-02]
 [-4.17999969e-06 -2.40999982e-06 -7.09241347e-02]
 [ 1.88999986e-06  1.08999992e-06 -7.09241647e-02]
 [ 9.74999927e-06  5.62999958e-06  7.09272047e-02]
 [-6.62999950e-06 -3.82999971e-06  7.09183347e-02]
 [-1.76999987e-06 -1.01999992e-06 -7.09264047e-02]
 [ 3.79999971e-06  2.18999984e-06 -7.09285347e-02]
 [ 1.51399989e-05  8.73999934e-06  7.09219147e-02]
 [-8.27999938e-06 -4.77999964e-06  7.09353247e-02]
 [-9.29999930e-07 -5.29999960e-07 -7.09241547e-02]
 [ 2.89999978e-06  1.66999987e-06 -7.09234947e-02]]"
ZnO-3.01-1.45-212,2x1x2,16,6.016263836897371,8.74116810269644,1.452923,-19664.477390729247,137.00113160736765,-1445.3124418668058,924.5294640029256,"[[ 2.46054573e-04  1.42182005e-04 -4.60486839e+00]
 [-2.90277547e-04 -1.67635926e-04 -4.60468198e+00]
 [-1.09271884e-04 -6.32491378e-05  4.60467478e+00]
 [ 4.60227466e-05  2.64823626e-05  4.60469278e+00]
 [ 3.46584706e-04  2.00031826e-04 -4.60462336e+00]
 [-4.49685943e-04 -2.59681419e-04 -4.60449738e+00]
 [-4.34516434e-05 -2.51968110e-05  4.60466733e+00]
 [ 3.44527824e-05  1.97974943e-05  4.60468121e+00]
 [ 4.86966939e-04  2.81021576e-04 -4.60474857e+00]
 [-4.45572178e-04 -2.57110316e-04 -4.60475372e+00]
 [-4.21660918e-05 -2.44254800e-05  4.60469407e+00]
 [ 5.47644973e-05  3.16245689e-05  4.60462028e+00]
 [ 4.16518712e-04  2.40398146e-04 -4.60484139e+00]
 [-2.77679141e-04 -1.60436837e-04 -4.60435545e+00]
 [-4.93651807e-05 -2.85392451e-05  4.60468378e+00]
 [ 7.61046536e-05  4.39658641e-05  4.60465576e+00]]","[[ 9.56999928e-06  5.52999958e-06 -1.79100867e-01]
 [-1.12899992e-05 -6.51999951e-06 -1.79093617e-01]
 [-4.24999968e-06 -2.45999982e-06  1.79093337e-01]
 [ 1.78999987e-06  1.02999992e-06  1.79094037e-01]
 [ 1.34799990e-05  7.77999942e-06 -1.79091337e-01]
 [-1.74899987e-05 -1.00999992e-05 -1.79086437e-01]
 [-1.68999987e-06 -9.79999926e-07  1.79093047e-01]
 [ 1.33999990e-06  7.69999942e-07  1.79093587e-01]
 [ 1.89399986e-05  1.09299992e-05 -1.79096207e-01]
 [-1.73299987e-05 -9.99999925e-06 -1.79096407e-01]
 [-1.63999988e-06 -9.49999929e-07  1.79094087e-01]
 [ 2.12999984e-06  1.22999991e-06  1.79091217e-01]
 [ 1.61999988e-05  9.34999930e-06 -1.79099817e-01]
 [-1.07999992e-05 -6.23999953e-06 -1.79080917e-01]
 [-1.91999986e-06 -1.10999992e-06  1.79093687e-01]
 [ 2.95999978e-06  1.70999987e-06  1.79092597e-01]]"
ZnO-3.01-1.49-212,2x1x2,16,6.016263836897371,8.935415213198345,1.4852100000000001,-19667.388360899815,140.0455844353613,-1445.5263942298322,945.0744500787616,"[[ 4.22946470e-04  2.43997690e-04 -3.25233031e+00]
 [-3.92607453e-04 -2.26771299e-04 -3.25230306e+00]
 [-3.83094371e-05 -2.21114872e-05  3.25235962e+00]
 [ 4.98794013e-05  2.87963554e-05  3.25232723e+00]
 [ 4.02891865e-04  2.32684836e-04 -3.25236040e+00]
 [-3.79751937e-04 -2.19057989e-04 -3.25238302e+00]
 [-4.83367394e-05 -2.77679141e-05  3.25232183e+00]
 [ 4.34516434e-05  2.49397007e-05  3.25236374e+00]
 [ 3.62268435e-04  2.09287797e-04 -3.25235782e+00]
 [-3.99035211e-04 -2.30370843e-04 -3.25227324e+00]
 [-4.88509601e-05 -2.80250245e-05  3.25236168e+00]
 [ 3.65096649e-05  2.10830459e-05  3.25233931e+00]
 [ 3.99035211e-04  2.30370843e-04 -3.25235628e+00]
 [-4.04691638e-04 -2.33713277e-04 -3.25238405e+00]
 [-4.21660918e-05 -2.41683697e-05  3.25230846e+00]
 [ 3.65096649e-05  2.10830459e-05  3.25236657e+00]]","[[ 1.64499988e-05  9.48999929e-06 -1.26495510e-01]
 [-1.52699989e-05 -8.81999934e-06 -1.26494450e-01]
 [-1.48999989e-06 -8.59999935e-07  1.26496650e-01]
 [ 1.93999985e-06  1.11999992e-06  1.26495390e-01]
 [ 1.56699988e-05  9.04999932e-06 -1.26496680e-01]
 [-1.47699989e-05 -8.51999936e-06 -1.26497560e-01]
 [-1.87999986e-06 -1.07999992e-06  1.26495180e-01]
 [ 1.68999987e-06  9.69999927e-07  1.26496810e-01]
 [ 1.40899989e-05  8.13999939e-06 -1.26496580e-01]
 [-1.55199988e-05 -8.95999933e-06 -1.26493290e-01]
 [-1.89999986e-06 -1.08999992e-06  1.26496730e-01]
 [ 1.41999989e-06  8.19999938e-07  1.26495860e-01]
 [ 1.55199988e-05  8.95999933e-06 -1.26496520e-01]
 [-1.57399988e-05 -9.08999932e-06 -1.26497600e-01]
 [-1.63999988e-06 -9.39999929e-07  1.26494660e-01]
 [ 1.41999989e-06  8.19999938e-07  1.26496920e-01]]"
ZnO-3.01-1.52-212,2x1x2,16,6.016263836897371,9.12966232370025,1.517497,-19669.78467903802,143.09003726335507,-1445.7025203658593,965.6194361545986,"[[ 4.98536903e-04  2.87963554e-04 -2.14854776e+00]
 [-4.00577873e-04 -2.31142174e-04 -2.14888020e+00]
 [-2.93105760e-05 -1.69692809e-05  2.14868017e+00]
 [ 1.97974943e-05  1.13128539e-05  2.14872516e+00]
 [ 3.95435666e-04  2.28313961e-04 -2.14873313e+00]
 [-4.00320762e-04 -2.31142174e-04 -2.14872156e+00]
 [-4.39658641e-05 -2.54539213e-05  2.14878070e+00]
 [ 2.49397007e-05  1.43981777e-05  2.14870896e+00]
 [ 3.06475497e-04  1.76891897e-04 -2.14857681e+00]
 [-4.00320762e-04 -2.31142174e-04 -2.14879484e+00]
 [-1.67121705e-05 -9.77019201e-06  2.14869817e+00]
 [ 3.21387895e-05  1.85119428e-05  2.14871951e+00]
 [ 4.19089815e-04  2.41940807e-04 -2.14874213e+00]
 [-4.14204719e-04 -2.39112594e-04 -2.14878713e+00]
 [-2.28828181e-05 -1.31126261e-05  2.14876296e+00]
 [ 3.18816792e-05  1.85119428e-05  2.14870819e+00]]","[[ 1.93899985e-05  1.11999992e-05 -8.35652037e-02]
 [-1.55799988e-05 -8.98999932e-06 -8.35781337e-02]
 [-1.13999991e-06 -6.59999950e-07  8.35703537e-02]
 [ 7.69999942e-07  4.39999967e-07  8.35721037e-02]
 [ 1.53799988e-05  8.87999933e-06 -8.35724137e-02]
 [-1.55699988e-05 -8.98999932e-06 -8.35719637e-02]
 [-1.70999987e-06 -9.89999926e-07  8.35742637e-02]
 [ 9.69999927e-07  5.59999958e-07  8.35714737e-02]
 [ 1.19199991e-05  6.87999948e-06 -8.35663337e-02]
 [-1.55699988e-05 -8.98999932e-06 -8.35748137e-02]
 [-6.49999951e-07 -3.79999971e-07  8.35710537e-02]
 [ 1.24999991e-06  7.19999946e-07  8.35718837e-02]
 [ 1.62999988e-05  9.40999929e-06 -8.35727637e-02]
 [-1.61099988e-05 -9.29999930e-06 -8.35745137e-02]
 [-8.89999933e-07 -5.09999962e-07  8.35735737e-02]
 [ 1.23999991e-06  7.19999946e-07  8.35714437e-02]]"
ZnO-3.01-1.55-212,2x1x2,16,6.016263836897371,9.323909434202156,1.549784,-19671.74496509048,146.13449009134877,-1445.846598734429,986.164422230435,"[[ 4.62284348e-04  2.66880508e-04 -1.25501356e+00]
 [-4.46086398e-04 -2.57624537e-04 -1.25498785e+00]
 [-4.13947609e-05 -2.39112594e-05  1.25491714e+00]
 [ 1.54266190e-05  8.99886106e-06  1.25498862e+00]
 [ 4.39915751e-04  2.54024992e-04 -1.25496240e+00]
 [-4.26803125e-04 -2.46311683e-04 -1.25485492e+00]
 [-3.72809958e-05 -2.15972666e-05  1.25496882e+00]
 [ 3.26530101e-05  1.90261634e-05  1.25493386e+00]
 [ 4.42486854e-04  2.55567654e-04 -1.25499762e+00]
 [-4.34259324e-04 -2.50682558e-04 -1.25497679e+00]
 [-2.15972666e-05 -1.23412952e-05  1.25492280e+00]
 [ 5.01365116e-05  2.90534657e-05  1.25498451e+00]
 [ 4.31688221e-04  2.49139896e-04 -1.25492254e+00]
 [-4.74368533e-04 -2.73822487e-04 -1.25489555e+00]
 [-3.23958998e-05 -1.87690531e-05  1.25497294e+00]
 [ 3.95949887e-05  2.28828181e-05  1.25492254e+00]]","[[ 1.79799986e-05  1.03799992e-05 -4.88122563e-02]
 [-1.73499987e-05 -1.00199992e-05 -4.88112563e-02]
 [-1.60999988e-06 -9.29999930e-07  4.88085063e-02]
 [ 5.99999955e-07  3.49999974e-07  4.88112863e-02]
 [ 1.71099987e-05  9.87999926e-06 -4.88102663e-02]
 [-1.65999988e-05 -9.57999928e-06 -4.88060863e-02]
 [-1.44999989e-06 -8.39999937e-07  4.88105163e-02]
 [ 1.26999990e-06  7.39999944e-07  4.88091563e-02]
 [ 1.72099987e-05  9.93999925e-06 -4.88116363e-02]
 [-1.68899987e-05 -9.74999927e-06 -4.88108263e-02]
 [-8.39999937e-07 -4.79999964e-07  4.88087263e-02]
 [ 1.94999985e-06  1.12999992e-06  4.88111263e-02]
 [ 1.67899987e-05  9.68999927e-06 -4.88087163e-02]
 [-1.84499986e-05 -1.06499992e-05 -4.88076663e-02]
 [-1.25999991e-06 -7.29999945e-07  4.88106763e-02]
 [ 1.53999988e-06  8.89999933e-07  4.88087163e-02]]"
ZnO-3.01-1.58-212,2x1x2,16,6.016263836897371,9.51815654470406,1.582071,-19673.33521074476,149.17894291934243,-1445.9634796351563,1006.7094083062713,"[[ 4.42743964e-04  2.55567654e-04 -5.37435123e-01]
 [-2.49654117e-04 -1.44238887e-04 -5.37816417e-01]
 [-3.03390173e-05 -1.74835015e-05  5.37563678e-01]
 [ 3.23958998e-05  1.87690531e-05  5.37577562e-01]
 [ 4.41458413e-04  2.54796323e-04 -5.37576790e-01]
 [-4.04177417e-04 -2.33456167e-04 -5.37425095e-01]
 [-2.62252522e-05 -1.51695087e-05  5.37550308e-01]
 [ 3.11103483e-05  1.79977221e-05  5.37551851e-01]
 [ 3.07246828e-04  1.77406118e-04 -5.37356447e-01]
 [-4.99822455e-04 -2.88734885e-04 -5.37768081e-01]
 [-3.11103483e-05 -1.79977221e-05  5.37558793e-01]
 [ 2.44254800e-05  1.41410674e-05  5.37576533e-01]
 [ 3.17017020e-04  1.83062545e-04 -5.37696861e-01]
 [-3.51984023e-04 -2.03117150e-04 -5.37415325e-01]
 [-3.34243411e-05 -1.92832737e-05  5.37553651e-01]
 [ 3.03390173e-05  1.74835015e-05  5.37557764e-01]]","[[ 1.72199987e-05  9.93999925e-06 -2.09028984e-02]
 [-9.70999927e-06 -5.60999958e-06 -2.09177284e-02]
 [-1.17999991e-06 -6.79999949e-07  2.09078984e-02]
 [ 1.25999991e-06  7.29999945e-07  2.09084384e-02]
 [ 1.71699987e-05  9.90999926e-06 -2.09084084e-02]
 [-1.57199988e-05 -9.07999932e-06 -2.09025084e-02]
 [-1.01999992e-06 -5.89999956e-07  2.09073784e-02]
 [ 1.20999991e-06  6.99999947e-07  2.09074384e-02]
 [ 1.19499991e-05  6.89999948e-06 -2.08998384e-02]
 [-1.94399985e-05 -1.12299992e-05 -2.09158484e-02]
 [-1.20999991e-06 -6.99999947e-07  2.09077084e-02]
 [ 9.49999929e-07  5.49999959e-07  2.09083984e-02]
 [ 1.23299991e-05  7.11999946e-06 -2.09130784e-02]
 [-1.36899990e-05 -7.89999941e-06 -2.09021284e-02]
 [-1.29999990e-06 -7.49999944e-07  2.09075084e-02]
 [ 1.17999991e-06  6.79999949e-07  2.09076684e-02]]"
ZnO-3.01-1.61-212,2x1x2,16,6.016263836897371,9.712403655205966,1.614358,-19674.611393218904,152.22339574733616,-1446.0572773177146,1027.2543943821079,"[[ 4.19346926e-04  2.41940807e-04  3.15646622e-02]
 [-4.09319623e-04 -2.36284381e-04  3.14535905e-02]
 [-3.83094371e-05 -2.21114872e-05 -3.15088692e-02]
 [ 5.21933942e-05  3.00819070e-05 -3.14919000e-02]
 [ 4.23203580e-04  2.44254800e-04  3.15399796e-02]
 [-2.80250245e-04 -1.61722389e-04  3.14337930e-02]
 [-2.85392451e-05 -1.64550602e-05 -3.15101548e-02]
 [ 4.67940775e-05  2.69965832e-05 -3.14957566e-02]
 [ 2.50425448e-04  1.44495998e-04  3.14674745e-02]
 [-3.41442500e-04 -1.97203612e-04  3.15209534e-02]
 [-5.19362839e-05 -2.98247967e-05 -3.15201821e-02]
 [ 4.78225188e-05  2.77679141e-05 -3.14967851e-02]
 [ 3.15474358e-04  1.82034104e-04  3.15597771e-02]
 [-3.93121673e-04 -2.27028409e-04  3.14872720e-02]
 [-4.55085260e-05 -2.62252522e-05 -3.14993562e-02]
 [ 3.34243411e-05  1.92832737e-05 -3.15039841e-02]]","[[ 1.63099988e-05  9.40999929e-06  1.22766991e-03]
 [-1.59199988e-05 -9.18999931e-06  1.22334991e-03]
 [-1.48999989e-06 -8.59999935e-07 -1.22549991e-03]
 [ 2.02999985e-06  1.16999991e-06 -1.22483991e-03]
 [ 1.64599988e-05  9.49999929e-06  1.22670991e-03]
 [-1.08999992e-05 -6.28999953e-06  1.22257991e-03]
 [-1.10999992e-06 -6.39999952e-07 -1.22554991e-03]
 [ 1.81999986e-06  1.04999992e-06 -1.22498991e-03]
 [ 9.73999927e-06  5.61999958e-06  1.22388991e-03]
 [-1.32799990e-05 -7.66999942e-06  1.22596991e-03]
 [-2.01999985e-06 -1.15999991e-06 -1.22593991e-03]
 [ 1.85999986e-06  1.07999992e-06 -1.22502991e-03]
 [ 1.22699991e-05  7.07999947e-06  1.22747991e-03]
 [-1.52899989e-05 -8.82999934e-06  1.22465991e-03]
 [-1.76999987e-06 -1.01999992e-06 -1.22512991e-03]
 [ 1.29999990e-06  7.49999944e-07 -1.22530991e-03]]"
ZnO-3.01-1.65-212,2x1x2,16,6.016263836897371,9.906656781971709,1.646646,-19675.621455025637,155.26794286878624,-1446.1315154918252,1047.80001678173,"[[ 4.31431110e-04  2.49139896e-04  4.75593407e-01]
 [-2.26257078e-04 -1.30612041e-04  4.76040265e-01]
 [-3.72809958e-05 -2.13401562e-05 -4.75796781e-01]
 [ 1.97974943e-05  1.13128539e-05 -4.75730704e-01]
 [ 4.41458413e-04  2.54796323e-04  4.75811951e-01]
 [-2.32170615e-04 -1.33954475e-04  4.75689823e-01]
 [-3.72809958e-05 -2.15972666e-05 -4.75808608e-01]
 [ 2.31399285e-05  1.33697364e-05 -4.75786497e-01]
 [ 2.29342402e-04  1.32411813e-04  4.75487477e-01]
 [-4.53799708e-04 -2.61995412e-04  4.76136424e-01]
 [-3.11103483e-05 -1.79977221e-05 -4.75796267e-01]
 [ 3.18816792e-05  1.82548324e-05 -4.75745873e-01]
 [ 2.21114872e-04  1.27526717e-04  4.75681081e-01]
 [-3.89779239e-04 -2.24971527e-04  4.75800895e-01]
 [-2.64823626e-05 -1.51695087e-05 -4.75795238e-01]
 [ 3.65096649e-05  2.10830459e-05 -4.75781354e-01]]","[[ 1.67799987e-05  9.68999927e-06  1.84976386e-02]
 [-8.79999934e-06 -5.07999962e-06  1.85150186e-02]
 [-1.44999989e-06 -8.29999938e-07 -1.85055486e-02]
 [ 7.69999942e-07  4.39999967e-07 -1.85029786e-02]
 [ 1.71699987e-05  9.90999926e-06  1.85061386e-02]
 [-9.02999932e-06 -5.20999961e-06  1.85013886e-02]
 [-1.44999989e-06 -8.39999937e-07 -1.85060086e-02]
 [ 8.99999932e-07  5.19999961e-07 -1.85051486e-02]
 [ 8.91999933e-06  5.14999961e-06  1.84935186e-02]
 [-1.76499987e-05 -1.01899992e-05  1.85187586e-02]
 [-1.20999991e-06 -6.99999947e-07 -1.85055286e-02]
 [ 1.23999991e-06  7.09999947e-07 -1.85035686e-02]
 [ 8.59999935e-06  4.95999963e-06  1.85010486e-02]
 [-1.51599989e-05 -8.74999934e-06  1.85057086e-02]
 [-1.02999992e-06 -5.89999956e-07 -1.85054886e-02]
 [ 1.41999989e-06  8.19999938e-07 -1.85049486e-02]]"
ZnO-3.01-1.68-212,2x1x2,16,6.016263836897371,10.100903892473614,1.678933,-19676.406069292527,158.31239569677996,-1446.1891835772499,1068.3450028575664,"[[-1.11842988e-04 -6.45346893e-05  8.15046130e-01]
 [-4.70254768e-04 -2.71508494e-04  8.15639798e-01]
 [-1.28040937e-04 -7.40477710e-05 -8.14736569e-01]
 [ 1.31126261e-05  7.45619917e-06 -8.14858439e-01]
 [ 1.01301465e-04  5.83640418e-05  8.13780376e-01]
 [-7.45877027e-04 -4.30659780e-04  8.14636039e-01]
 [ 6.24778068e-05  3.59954443e-05 -8.14543993e-01]
 [-1.18270745e-05 -6.68486822e-06 -8.14997536e-01]
 [ 7.47419689e-04  4.31431110e-04  8.15606630e-01]
 [-1.57351513e-04 -9.10170519e-05  8.15331008e-01]
 [ 6.17064759e-05  3.57383339e-05 -8.14744025e-01]
 [ 1.69692809e-05  9.77019201e-06 -8.14930173e-01]
 [ 5.66928247e-04  3.27301432e-04  8.13977579e-01]
 [ 1.37296909e-04  7.91899774e-05  8.14361445e-01]
 [-8.76746178e-05 -5.06507323e-05 -8.14577932e-01]
 [ 5.65642695e-06  3.34243411e-06 -8.14989309e-01]]","[[-4.34999967e-06 -2.50999981e-06  3.17002476e-02]
 [-1.82899986e-05 -1.05599992e-05  3.17233376e-02]
 [-4.97999963e-06 -2.87999978e-06 -3.16882076e-02]
 [ 5.09999962e-07  2.89999978e-07 -3.16929476e-02]
 [ 3.93999970e-06  2.26999983e-06  3.16510176e-02]
 [-2.90099978e-05 -1.67499987e-05  3.16842976e-02]
 [ 2.42999982e-06  1.39999989e-06 -3.16807176e-02]
 [-4.59999965e-07 -2.59999980e-07 -3.16983576e-02]
 [ 2.90699978e-05  1.67799987e-05  3.17220476e-02]
 [-6.11999954e-06 -3.53999973e-06  3.17113276e-02]
 [ 2.39999982e-06  1.38999990e-06 -3.16884976e-02]
 [ 6.59999950e-07  3.79999971e-07 -3.16957376e-02]
 [ 2.20499983e-05  1.27299990e-05  3.16586876e-02]
 [ 5.33999960e-06  3.07999977e-06  3.16736176e-02]
 [-3.40999974e-06 -1.96999985e-06 -3.16820376e-02]
 [ 2.19999983e-07  1.29999990e-07 -3.16980376e-02]]"
ZnO-3.01-1.71-212,2x1x2,16,6.016263836897371,10.295151002975519,1.71122,-19676.999383040966,161.3568485247736,-1446.2327913337904,1088.8899889334025,"[[ 1.16265285e-03  6.71057925e-04  1.06548212e+00]
 [-1.80491442e-04 -1.04129678e-04  1.06572355e+00]
 [-2.36541491e-05 -1.36268468e-05 -1.06536385e+00]
 [ 1.36268468e-05  7.97041980e-06 -1.06534071e+00]
 [ 1.62750830e-04  9.41023757e-05  1.06508128e+00]
 [ 1.95660951e-04  1.12871429e-04  1.06520573e+00]
 [-3.70238855e-05 -2.13401562e-05 -1.06532348e+00]
 [ 4.62798569e-05  2.67394729e-05 -1.06532297e+00]
 [-5.67442468e-04 -3.27558543e-04  1.06490259e+00]
 [-3.67667752e-04 -2.12373121e-04  1.06664966e+00]
 [-5.45073870e-05 -3.13674586e-05 -1.06539110e+00]
 [ 4.80796291e-05  2.77679141e-05 -1.06529777e+00]
 [ 4.28345787e-04  2.47340124e-04  1.06490388e+00]
 [-8.20953239e-04 -4.74111423e-04  1.06479384e+00]
 [-3.08532379e-05 -1.77406118e-05 -1.06532914e+00]
 [ 2.51968110e-05  1.46552880e-05 -1.06537388e+00]]","[[ 4.52199966e-05  2.60999980e-05  4.14406569e-02]
 [-7.01999947e-06 -4.04999970e-06  4.14500469e-02]
 [-9.19999931e-07 -5.29999960e-07 -4.14360569e-02]
 [ 5.29999960e-07  3.09999977e-07 -4.14351569e-02]
 [ 6.32999952e-06  3.65999972e-06  4.14250669e-02]
 [ 7.60999943e-06  4.38999967e-06  4.14299069e-02]
 [-1.43999989e-06 -8.29999938e-07 -4.14344869e-02]
 [ 1.79999986e-06  1.03999992e-06 -4.14344669e-02]
 [-2.20699983e-05 -1.27399990e-05  4.14181169e-02]
 [-1.42999989e-05 -8.25999938e-06  4.14860669e-02]
 [-2.11999984e-06 -1.21999991e-06 -4.14371169e-02]
 [ 1.86999986e-06  1.07999992e-06 -4.14334869e-02]
 [ 1.66599987e-05  9.61999928e-06  4.14181669e-02]
 [-3.19299976e-05 -1.84399986e-05  4.14138869e-02]
 [-1.19999991e-06 -6.89999948e-07 -4.14347069e-02]
 [ 9.79999926e-07  5.69999957e-07 -4.14364469e-02]]"
ZnO-3.01-1.74-212,2x1x2,16,6.016263836897371,10.489398113477424,1.743507,-19677.43137137902,164.4013013527673,-1446.2645418912716,1109.434975009239,"[[ 3.68439083e-04  2.12630231e-04  1.24092057e+00]
 [-2.92848650e-04 -1.69178588e-04  1.24081978e+00]
 [-6.06780346e-05 -3.49670030e-05 -1.24082750e+00]
 [ 6.22206965e-05  3.59954443e-05 -1.24083444e+00]
 [ 3.01847511e-04  1.74320794e-04  1.24067503e+00]
 [-1.56065962e-04 -8.99886106e-05  1.24084884e+00]
 [-5.50216077e-05 -3.16245689e-05 -1.24081027e+00]
 [ 6.01638140e-05  3.47098927e-05 -1.24080539e+00]
 [ 1.17756525e-04  6.78771235e-05  1.24083213e+00]
 [-2.26514189e-04 -1.30869151e-04  1.24084884e+00]
 [-4.96222910e-05 -2.87963554e-05 -1.24082621e+00]
 [ 4.98794013e-05  2.87963554e-05 -1.24082081e+00]
 [ 2.09287797e-04  1.20841849e-04  1.24074985e+00]
 [-3.30129646e-04 -1.90775855e-04  1.24084472e+00]
 [-5.32218354e-05 -3.08532379e-05 -1.24080590e+00]
 [ 5.47644973e-05  3.16245689e-05 -1.24080950e+00]]","[[ 1.43299989e-05  8.26999938e-06  4.82641264e-02]
 [-1.13899991e-05 -6.57999951e-06  4.82602064e-02]
 [-2.35999982e-06 -1.35999990e-06 -4.82605064e-02]
 [ 2.41999982e-06  1.39999989e-06 -4.82607764e-02]
 [ 1.17399991e-05  6.77999949e-06  4.82545764e-02]
 [-6.06999954e-06 -3.49999974e-06  4.82613364e-02]
 [-2.13999984e-06 -1.22999991e-06 -4.82598364e-02]
 [ 2.33999982e-06  1.34999990e-06 -4.82596464e-02]
 [ 4.57999966e-06  2.63999980e-06  4.82606864e-02]
 [-8.80999934e-06 -5.08999962e-06  4.82613364e-02]
 [-1.92999985e-06 -1.11999992e-06 -4.82604564e-02]
 [ 1.93999985e-06  1.11999992e-06 -4.82602464e-02]
 [ 8.13999939e-06  4.69999965e-06  4.82574864e-02]
 [-1.28399990e-05 -7.41999944e-06  4.82611764e-02]
 [-2.06999984e-06 -1.19999991e-06 -4.82596664e-02]
 [ 2.12999984e-06  1.22999991e-06 -4.82598064e-02]]"
