 &plot nbnd=  36, nks=    36 /
   23.362   23.362   23.362   23.362   28.516   28.516
            0.000000  0.000000  0.249144
 -112.592 -112.592  -67.245  -67.243  -67.240  -67.240  -67.240  -67.240   -7.730   -7.467
    3.832    3.907    4.130    4.130    4.191    4.191    5.479    5.479    5.553    5.553
    7.300    8.318    9.553    9.553    9.817    9.817   13.042   14.215   19.572   21.067
   23.206   23.206   23.582   23.582   28.036   29.034
            0.000000  0.000000  0.186858
 -112.592 -112.592  -67.245  -67.243  -67.240  -67.240  -67.240  -67.240   -7.846   -7.345
    3.868    3.989    4.109    4.109    4.226    4.226    5.439    5.439    5.580    5.580
    6.807    8.816    9.434    9.434    9.935    9.935   12.416   14.703   19.054   22.011
   23.116   23.116   23.848   23.848   27.611   29.398
            0.000000  0.000000  0.124572
 -112.592 -112.592  -67.246  -67.242  -67.240  -67.240  -67.240  -67.240   -7.936   -7.246
    3.949    4.071    4.095    4.095    4.258    4.258    5.405    5.405    5.599    5.599
    6.371    9.303    9.338    9.338   10.028   10.028   11.806   15.086   18.685   23.007
   23.079   23.079   24.119   24.119   27.233   28.906
            0.000000  0.000000  0.062286
 -112.592 -112.592  -67.246  -67.242  -67.240  -67.240  -67.240  -67.240   -7.993   -7.182
    4.043    4.087    4.087    4.132    4.279    4.279    5.382    5.382    5.609    5.609
    6.051    9.277    9.277    9.756   10.087   10.087   11.262   15.334   18.463   23.072
   23.072   23.891   24.331   24.331   26.897   28.581
            0.000000  0.000000  0.000000
 -112.592 -112.592  -67.246  -67.242  -67.241  -67.241  -67.240  -67.240   -8.012   -7.160
    4.085    4.085    4.088    4.154    4.287    4.287    5.374    5.374    5.612    5.612
    5.928    9.255    9.255   10.008   10.108   10.108   10.978   15.420   18.388   23.072
   23.072   24.294   24.414   24.414   26.723   28.468
            0.133300  0.153864  0.000000
 -112.592 -112.592  -67.246  -67.242  -67.241  -67.241  -67.240  -67.240   -7.823   -7.079
    3.918    4.131    4.228    4.273    4.401    4.440    5.303    5.367    5.626    5.740
    5.902    8.269    8.668    9.024    9.788    9.852   12.574   16.578   18.342   20.856
   22.552   23.426   23.986   25.017   25.758   26.718
            0.266600  0.307843  0.000000
 -112.592 -112.592  -67.245  -67.243  -67.242  -67.242  -67.241  -67.240   -7.405   -6.955
    3.834    4.108    4.325    4.505    4.796    4.871    5.249    5.431    5.654    5.840
    6.119    6.887    7.527    7.776    9.137    9.210   14.873   17.797   18.496   18.958
   21.226   22.002   22.690   24.828   26.249   27.934
            0.399900  0.461707  0.000000
 -112.592 -112.592  -67.244  -67.243  -67.243  -67.242  -67.242  -67.241   -7.122   -6.958
    3.975    4.334    4.407    4.587    4.932    5.034    5.368    5.441    5.663    5.684
    6.306    6.530    6.536    7.629    8.360    8.693   16.985   17.689   17.729   18.773
   20.882   21.698   22.842   23.719   25.765   30.399
            0.533300  0.615744  0.000000
 -112.592 -112.592  -67.245  -67.243  -67.243  -67.242  -67.242  -67.241   -7.281   -6.940
    3.967    4.085    4.407    4.528    4.894    4.959    5.248    5.414    5.672    5.952
    6.024    6.870    7.202    7.326    8.841    8.940   15.689   17.772   18.650   18.864
   21.212   21.700   21.938   24.796   25.930   28.558
            0.666600  0.769723  0.000000
 -112.592 -112.592  -67.245  -67.243  -67.243  -67.242  -67.241  -67.240   -7.456   -6.965
    3.732    4.115    4.318    4.520    4.738    4.847    5.262    5.454    5.649    5.786
    6.096    6.779    7.749    8.104    9.223    9.448   14.469   17.739   18.032   18.992
   21.292   22.581   23.657   24.376   26.154   28.660
            0.666600  0.769723  0.062286
 -112.592 -112.592  -67.245  -67.243  -67.242  -67.242  -67.241  -67.240   -7.444   -6.977
    3.718    4.071    4.326    4.507    4.724    4.784    5.282    5.459    5.643    5.779
    6.209    6.836    7.724    8.141    9.238    9.417   14.487   17.436   18.275   19.009
   21.278   22.626   23.661   24.347   25.834   28.833
            0.666600  0.769723  0.124572
 -112.592 -112.592  -67.245  -67.243  -67.242  -67.242  -67.241  -67.240   -7.408   -7.010
    3.682    3.954    4.348    4.481    4.676    4.686    5.336    5.471    5.626    5.749
    6.433    6.999    7.699    8.246    9.245    9.327   14.558   16.969   18.570   19.061
   21.223   22.703   23.679   24.266   25.327   28.885
            0.666600  0.769723  0.186858
 -112.592 -112.592  -67.245  -67.244  -67.242  -67.242  -67.241  -67.240   -7.352   -7.063
    3.639    3.810    4.386    4.464    4.590    4.629    5.408    5.490    5.601    5.699
    6.629    7.117    7.846    8.404    9.171    9.187   14.726   16.455   18.815   19.135
   21.179   22.557   23.720   24.150   25.252   28.419
            0.666600  0.769723  0.249144
 -112.592 -112.592  -67.245  -67.244  -67.242  -67.242  -67.241  -67.241   -7.282   -7.130
    3.613    3.693    4.436    4.465    4.529    4.564    5.486    5.515    5.573    5.636
    6.791    7.063    8.219    8.597    8.966    9.007   15.021   15.929   19.000   19.177
   21.285   22.107   23.792   24.019   25.770   27.570
            0.666600  0.769723  0.311430
 -112.592 -112.592  -67.244  -67.244  -67.242  -67.242  -67.241  -67.241   -7.205   -7.205
    3.627    3.627    4.487    4.487    4.497    4.497    5.544    5.544    5.564    5.564
    6.938    6.938    8.631    8.631    8.804    8.804   15.435   15.435   19.128   19.128
   21.617   21.617   23.895   23.895   26.618   26.618
            0.533300  0.615744  0.311430
 -112.592 -112.592  -67.244  -67.244  -67.242  -67.242  -67.241  -67.241   -7.101   -7.101
    3.767    3.767    4.402    4.402    4.648    4.648    5.524    5.524    5.699    5.699
    6.669    6.669    7.952    7.952    8.741    8.741   16.331   16.331   19.049   19.049
   20.414   20.414   24.316   24.316   27.167   27.167
            0.399900  0.461707  0.311430
 -112.592 -112.592  -67.245  -67.245  -67.242  -67.242  -67.241  -67.241   -7.026   -7.026
    3.839    3.839    4.423    4.423    4.788    4.788    5.478    5.478    5.872    5.872
    6.217    6.217    7.644    7.644    8.763    8.763   16.900   16.900   18.731   18.731
   19.933   19.933   24.927   24.927   26.729   26.729
            0.266600  0.307843  0.311430
 -112.592 -112.592  -67.244  -67.244  -67.242  -67.242  -67.241  -67.241   -7.173   -7.173
    3.689    3.689    4.404    4.404    4.572    4.572    5.534    5.534    5.611    5.611
    6.913    6.913    8.371    8.371    8.735    8.735   15.788   15.788   19.169   19.169
   21.078   21.078   23.935   23.935   27.175   27.175
            0.133300  0.153864  0.311430
 -112.592 -112.592  -67.244  -67.244  -67.241  -67.241  -67.240  -67.240   -7.458   -7.458
    3.749    3.749    4.238    4.238    4.301    4.301    5.514    5.514    5.524    5.524
    7.740    7.740    8.997    8.997    9.341    9.341   14.465   14.465   20.055   20.055
   22.028   22.028   23.576   23.576   28.249   28.249
            0.000000  0.000000  0.311430
 -112.592 -112.592  -67.244  -67.244  -67.240  -67.240  -67.240  -67.240   -7.600   -7.600
    3.849    3.849    4.158    4.158    4.158    4.158    5.518    5.518    5.518    5.518
    7.810    7.810    9.686    9.686    9.686    9.686   13.652   13.652   20.245   20.245
   23.362   23.362   23.362   23.362   28.516   28.516
