sim_id,supercelula,num_atomos,atom_id,atom_type,energia_total_eV,Volume_A³,energia_total_Ry,Volume_(a.u)^3,fx_Ry_bohr,fy_Ry_bohr,fz_Ry_bohr,modulo_Ry_bohr,modulo_eV_A,label_atom
ZnO-3.47-1.78-321,3x2x1,24,atom 2,1,-29514.982248271495,384.1659122355719,-2169.3112009686997,2592.4800821736258,1.2599999053013356e-06,-4.999999624211649e-08,-0.01218188908443753,0.01218188914970244,0.31320896057239855,Zn
ZnO-3.47-1.78-321,3x2x1,24,atom 3,2,-29514.982248271495,384.1659122355719,-2169.3112009686997,2592.4800821736258,-8.099999391222873e-07,-6.099999541538211e-07,0.012181199084489388,0.012181199126693765,0.3131912193676755,O
ZnO-3.47-1.78-321,3x2x1,24,atom 4,2,-29514.982248271495,384.1659122355719,-2169.3112009686997,2592.4800821736258,8.699999346128271e-07,5.899999556569745e-07,0.0121814490844706,0.012181449129826445,0.3131976472066063,O
ZnO-3.47-1.78-321,3x2x1,24,atom 5,1,-29514.982248271495,384.1659122355719,-2169.3112009686997,2592.4800821736258,3.199999759495456e-07,2.079999843672046e-06,-0.012181819084442788,0.01218181926622185,0.31320716379588487,Zn
ZnO-3.47-1.78-321,3x2x1,24,atom 6,1,-29514.982248271495,384.1659122355719,-2169.3112009686997,2592.4800821736258,7.369999446087972e-06,5.169999611434845e-06,-0.012177409084774235,0.01217741241248443,0.31309385903161313,Zn
ZnO-3.47-1.78-321,3x2x1,24,atom 7,2,-29514.982248271495,384.1659122355719,-2169.3112009686997,2592.4800821736258,-9.0999993160652e-07,-4.799999639243183e-07,0.012181119084495403,0.012181119127943785,0.31318916251713125,O
ZnO-3.47-1.78-321,3x2x1,24,atom 8,2,-29514.982248271495,384.1659122355719,-2169.3112009686997,2592.4800821736258,1.0299999225875997e-06,5.099999616695883e-07,0.012181469084469097,0.012181469138690792,0.3131981616551887,O
ZnO-3.47-1.78-321,3x2x1,24,atom 9,1,-29514.982248271495,384.1659122355719,-2169.3112009686997,2592.4800821736258,-6.0399995460476715e-06,-2.7899997903101003e-06,-0.012176979084806553,0.012176980902403912,0.31308276446145783,Zn
ZnO-3.47-1.78-321,3x2x1,24,atom 10,1,-29514.982248271495,384.1659122355719,-2169.3112009686997,2592.4800821736258,3.2699997542344187e-06,-2.2599998301436652e-06,-0.012182759084372144,0.012182759732849928,0.31323134416490755,Zn
ZnO-3.47-1.78-321,3x2x1,24,atom 11,2,-29514.982248271495,384.1659122355719,-2169.3112009686997,2592.4800821736258,-9.199999308549434e-07,-6.799999488927843e-07,0.01218124908448563,0.012181249138207536,0.3131925052153837,O
ZnO-3.47-1.78-321,3x2x1,24,atom 12,2,-29514.982248271495,384.1659122355719,-2169.3112009686997,2592.4800821736258,8.899999331096735e-07,5.699999571601281e-07,0.012181589084460077,0.012181589130307948,0.31320124676368255,O
ZnO-3.47-1.78-321,3x2x1,24,atom 13,1,-29514.982248271495,384.1659122355719,-2169.3112009686997,2592.4800821736258,-3.189999760247032e-06,-2.8199997880553703e-06,-0.01217941908462317,0.012179419828849828,0.31314547178112306,Zn
ZnO-3.47-1.78-321,3x2x1,24,atom 14,1,-29514.982248271495,384.1659122355719,-2169.3112009686997,2592.4800821736258,1.4699998895182247e-06,4.9599996272179555e-06,-0.01218503908420078,0.012185040182371027,0.31328997687904275,Zn
ZnO-3.47-1.78-321,3x2x1,24,atom 15,2,-29514.982248271495,384.1659122355719,-2169.3112009686997,2592.4800821736258,-8.699999346128271e-07,-5.499999586632814e-07,0.012181259084484877,0.012181259127969702,0.31319276206249397,O
ZnO-3.47-1.78-321,3x2x1,24,atom 16,2,-29514.982248271495,384.1659122355719,-2169.3112009686997,2592.4800821736258,8.699999346128271e-07,5.799999564085513e-07,0.012181349084478115,0.01218134912935409,0.31319507609110697,O
ZnO-3.47-1.78-321,3x2x1,24,atom 17,1,-29514.982248271495,384.1659122355719,-2169.3112009686997,2592.4800821736258,-1.1399999143202562e-06,-1.9599998526909665e-06,-0.012177199084790017,0.01217719929588943,0.31308837958369,Zn
ZnO-3.47-1.78-321,3x2x1,24,atom 18,1,-29514.982248271495,384.1659122355719,-2169.3112009686997,2592.4800821736258,-7.799999413770173e-07,-9.079999317568356e-06,-0.012184639084230845,0.012184642492406307,0.31327975185901924,Zn
ZnO-3.47-1.78-321,3x2x1,24,atom 19,2,-29514.982248271495,384.1659122355719,-2169.3112009686997,2592.4800821736258,-9.399999293517901e-07,-6.599999503959377e-07,0.01218099908450442,0.012180999138654322,0.31318607746848476,O
ZnO-3.47-1.78-321,3x2x1,24,atom 20,2,-29514.982248271495,384.1659122355719,-2169.3112009686997,2592.4800821736258,8.799999338612503e-07,5.499999586632814e-07,0.012181229084487133,0.012181229128690383,0.313191990750017,O
ZnO-3.47-1.78-321,3x2x1,24,atom 21,1,-29514.982248271495,384.1659122355719,-2169.3112009686997,2592.4800821736258,-1.7999998647161937e-07,1.4299998925245316e-06,-0.012182589084384918,0.012182589169641824,0.3132269588085424,Zn
ZnO-3.47-1.78-321,3x2x1,24,atom 22,1,-29514.982248271495,384.1659122355719,-2169.3112009686997,2592.4800821736258,-5.669999573856011e-06,5.7799995655886665e-06,-0.012182259084409721,0.012182261775096336,0.3132185411564008,Zn
ZnO-3.47-1.78-321,3x2x1,24,atom 23,2,-29514.982248271495,384.1659122355719,-2169.3112009686997,2592.4800821736258,-8.499999361159804e-07,-5.299999601664348e-07,0.012180609084533731,0.01218060912572214,0.31317604983290237,O
ZnO-3.47-1.78-321,3x2x1,24,atom 24,2,-29514.982248271495,384.1659122355719,-2169.3112009686997,2592.4800821736258,9.0999993160652e-07,5.899999556569745e-07,0.012181299084481874,0.01218129913276079,0.3131937906270195,O
ZnO-3.53-1.45-321,3x2x1,24,atom 1,1,-29519.412290953103,332.4474752987393,-2169.636803102868,2243.4667695149183,2.6999997970742904e-07,-1.2199999083076422e-06,-0.02243893831354155,0.022438938348331515,0.5769282965935311,Zn
ZnO-3.53-1.45-321,3x2x1,24,atom 2,1,-29519.412290953103,332.4474752987393,-2169.636803102868,2243.4667695149183,-1.1999999098107957e-07,-1.4499998910213785e-06,-0.022437558313645262,0.022437558360818392,0.5768928156882892,Zn
ZnO-3.53-1.45-321,3x2x1,24,atom 3,2,-29519.412290953103,332.4474752987393,-2169.636803102868,2243.4667695149183,-1.6999998722319609e-07,-9.999999248423298e-08,0.022437638313639253,0.022437638314506098,0.5768948713802359,O
ZnO-3.53-1.45-321,3x2x1,24,atom 4,2,-29519.412290953103,332.4474752987393,-2169.636803102868,2243.4667695149183,-9.999999248423298e-08,1.399999894779262e-07,0.022437838313624225,0.022437838314283826,0.57690001358123,O
ZnO-3.53-1.45-321,3x2x1,24,atom 5,1,-29519.412290953103,332.4474752987393,-2169.636803102868,2243.4667695149183,-2.1999998346531258e-07,1.6499998759898443e-06,-0.022437448313653536,0.022437448375400744,0.5768899878495265,Zn
ZnO-3.53-1.45-321,3x2x1,24,atom 6,1,-29519.412290953103,332.4474752987393,-2169.636803102868,2243.4667695149183,7.699999421285941e-07,1.1099999165749862e-06,-0.022438328313587396,0.02243832835425441,0.5769126130153523,Zn
ZnO-3.53-1.45-321,3x2x1,24,atom 7,2,-29519.412290953103,332.4474752987393,-2169.636803102868,2243.4667695149183,-8.999999323580968e-08,-3.99999969936932e-08,0.02243782831362497,0.02243782831384112,0.5768997564595123,O
ZnO-3.53-1.45-321,3x2x1,24,atom 8,2,-29519.412290953103,332.4474752987393,-2169.636803102868,2243.4667695149183,-9.999999248423298e-08,-0.0,0.02243785831362272,0.02243785831384556,0.5769005277906326,O
ZnO-3.53-1.45-321,3x2x1,24,atom 9,1,-29519.412290953103,332.4474752987393,-2169.636803102868,2243.4667695149183,-2.1999998346531258e-07,-1.1199999158234095e-06,-0.022436608313716667,0.02243660834274957,0.5768683897418532,Zn
ZnO-3.53-1.45-321,3x2x1,24,atom 10,1,-29519.412290953103,332.4474752987393,-2169.636803102868,2243.4667695149183,1.9999998496846596e-07,2.7699997918132536e-06,-0.02243782831362497,0.022437828485497635,0.5768997608729787,Zn
ZnO-3.53-1.45-321,3x2x1,24,atom 11,2,-29519.412290953103,332.4474752987393,-2169.636803102868,2243.4667695149183,9.9999992484233e-09,8.999999323580968e-08,0.022437878313621217,0.022437878313803943,0.5769010420102335,O
ZnO-3.53-1.45-321,3x2x1,24,atom 12,2,-29519.412290953103,332.4474752987393,-2169.636803102868,2243.4667695149183,-2.1999998346531258e-07,-2.2999998271373586e-07,0.022437818313625724,0.02243781831588307,0.5768994994016775,O
ZnO-3.53-1.45-321,3x2x1,24,atom 13,1,-29519.412290953103,332.4474752987393,-2169.636803102868,2243.4667695149183,-1.6899998729835373e-06,-1.6199998782445746e-06,-0.02243980831347616,0.022439808435591714,0.5769506674362653,Zn
ZnO-3.53-1.45-321,3x2x1,24,atom 14,1,-29519.412290953103,332.4474752987393,-2169.636803102868,2243.4667695149183,1.7899998654677706e-06,-6.099999541538211e-07,-0.02243853831357161,0.022438538393260387,0.5769180133352808,Zn
ZnO-3.53-1.45-321,3x2x1,24,atom 15,2,-29519.412290953103,332.4474752987393,-2169.636803102868,2243.4667695149183,0.0,1.599999879747728e-07,0.022437768313629484,0.02243776831419995,0.5768982138067253,O
ZnO-3.53-1.45-321,3x2x1,24,atom 16,2,-29519.412290953103,332.4474752987393,-2169.636803102868,2243.4667695149183,1.99999984968466e-08,-0.0,0.022437718313633243,0.022437718313642156,0.5768969282407066,O
ZnO-3.53-1.45-321,3x2x1,24,atom 17,1,-29519.412290953103,332.4474752987393,-2169.636803102868,2243.4667695149183,9.9999992484233e-07,4.99999962421165e-07,-0.022436088313755747,0.02243608834161265,0.5768550199751782,Zn
ZnO-3.53-1.45-321,3x2x1,24,atom 18,1,-29519.412290953103,332.4474752987393,-2169.636803102868,2243.4667695149183,9.6999992709706e-07,4.099999691853552e-07,-0.022437768313629484,0.022437768338342278,0.5768982144274495,Zn
ZnO-3.53-1.45-321,3x2x1,24,atom 19,2,-29519.412290953103,332.4474752987393,-2169.636803102868,2243.4667695149183,9.9999992484233e-09,0.0,0.02243785831362272,0.022437858313624947,0.5769005277849605,O
ZnO-3.53-1.45-321,3x2x1,24,atom 20,2,-29519.412290953103,332.4474752987393,-2169.636803102868,2243.4667695149183,-1.4999998872634947e-07,9.9999992484233e-09,0.022437838313624225,0.022437838314127836,0.5769000135772194,O
ZnO-3.53-1.45-321,3x2x1,24,atom 21,1,-29519.412290953103,332.4474752987393,-2169.636803102868,2243.4667695149183,-1.6399998767414208e-06,9.499999286002133e-07,-0.022436318313738463,0.022436318393789463,0.5768609348544134,Zn
ZnO-3.53-1.45-321,3x2x1,24,atom 22,1,-29519.412290953103,332.4474752987393,-2169.636803102868,2243.4667695149183,-2.9999997745269894e-07,-1.5299998850087647e-06,-0.022438548313570866,0.0224385483677388,0.5769182697894298,Zn
ZnO-3.53-1.45-321,3x2x1,24,atom 23,2,-29519.412290953103,332.4474752987393,-2169.636803102868,2243.4667695149183,6.99999947389631e-08,5.999999549053978e-08,0.02243782831362497,0.02243782831381438,0.5768997564588247,O
ZnO-3.53-1.45-321,3x2x1,24,atom 24,2,-29519.412290953103,332.4474752987393,-2169.636803102868,2243.4667695149183,-8.999999323580968e-08,6.99999947389631e-08,0.02243790831361896,0.02243790831390865,0.576901813343932,O
ZnO-3.53-1.49-321,3x2x1,24,atom 1,1,-29519.29272807805,339.8349223967948,-2169.6280153935654,2293.3197336896164,1.3209999007167179e-05,1.4999998872634947e-06,-0.012519429059068811,0.012519436118257484,0.32188764200401143,Zn
ZnO-3.53-1.49-321,3x2x1,24,atom 2,1,-29519.29272807805,339.8349223967948,-2169.6280153935654,2293.3197336896164,-1.4349998921487432e-05,1.2939999027459748e-05,-0.012504219060211957,0.012504233989805687,0.32149677956942835,Zn
ZnO-3.53-1.49-321,3x2x1,24,atom 3,2,-29519.29272807805,339.8349223967948,-2169.6280153935654,2293.3197336896164,-9.299999301033668e-07,-2.2999998271373586e-07,0.012507529059963185,0.012507529096653081,0.3215815001721168,O
ZnO-3.53-1.49-321,3x2x1,24,atom 4,2,-29519.29272807805,339.8349223967948,-2169.6280153935654,2293.3197336896164,1.179999911313949e-06,2.999999774526989e-08,0.012506619060031577,0.012506619115734072,0.3215581036221826,O
ZnO-3.53-1.49-321,3x2x1,24,atom 5,1,-29519.29272807805,339.8349223967948,-2169.6280153935654,2293.3197336896164,2.0699998444236227e-06,9.399999293517901e-06,-0.012506229060060891,0.012506232764010016,0.3215481701200451,Zn
ZnO-3.53-1.49-321,3x2x1,24,atom 6,1,-29519.29272807805,339.8349223967948,-2169.6280153935654,2293.3197336896164,2.1669998371333286e-05,-1.069999919581293e-05,-0.012494949060908667,0.012494972433483579,0.3212586553841495,Zn
ZnO-3.53-1.49-321,3x2x1,24,atom 7,2,-29519.29272807805,339.8349223967948,-2169.6280153935654,2293.3197336896164,-7.099999466380542e-07,-7.899999406254405e-07,0.01250660906003233,0.012506609105136474,0.321557846239372,O
ZnO-3.53-1.49-321,3x2x1,24,atom 8,2,-29519.29272807805,339.8349223967948,-2169.6280153935654,2293.3197336896164,-6.699999496443611e-07,4.4999996617904843e-07,0.012506639060030076,0.012506639086072241,0.32155861708021716,O
ZnO-3.53-1.49-321,3x2x1,24,atom 9,1,-29519.29272807805,339.8349223967948,-2169.6280153935654,2293.3197336896164,3.3999997444639216e-06,1.1199999158234095e-06,-0.012508339059902307,0.012508339572136496,0.32160233833445845,Zn
ZnO-3.53-1.49-321,3x2x1,24,atom 10,1,-29519.29272807805,339.8349223967948,-2169.6280153935654,2293.3197336896164,2.0369998469038258e-05,7.379999445336394e-06,-0.012499689060552422,0.012499707837054567,0.3213804075042133,Zn
ZnO-3.53-1.49-321,3x2x1,24,atom 11,2,-29519.29272807805,339.8349223967948,-2169.6280153935654,2293.3197336896164,2.099999842168893e-07,6.899999481412076e-07,0.012506229060060891,0.012506229080858524,0.3215480754224136,O
ZnO-3.53-1.49-321,3x2x1,24,atom 12,2,-29519.29272807805,339.8349223967948,-2169.6280153935654,2293.3197336896164,-1.0999999173265628e-06,-1.599999879747728e-07,0.012506179060064649,0.012506179109464222,0.3215467906062184,O
ZnO-3.53-1.49-321,3x2x1,24,atom 13,1,-29519.29272807805,339.8349223967948,-2169.6280153935654,2293.3197336896164,3.889999707636663e-06,3.4499997407060374e-06,-0.01250857905988427,0.01250858014052639,0.32160852359640096,Zn
ZnO-3.53-1.49-321,3x2x1,24,atom 14,1,-29519.29272807805,339.8349223967948,-2169.6280153935654,2293.3197336896164,6.63999950095307e-06,6.919999479908922e-06,-0.01250831905990381,0.012508322736495853,0.32160190547273715,Zn
ZnO-3.53-1.49-321,3x2x1,24,atom 15,2,-29519.29272807805,339.8349223967948,-2169.6280153935654,2293.3197336896164,8.299999376191337e-07,-3.2999997519796884e-07,0.012505879060087197,0.012505879091984189,0.3215390768467251,O
ZnO-3.53-1.49-321,3x2x1,24,atom 16,2,-29519.29272807805,339.8349223967948,-2169.6280153935654,2293.3197336896164,2.999999774526989e-08,-7.399999443833241e-07,0.012506129060068408,0.012506129081997653,0.3215455043483472,O
ZnO-3.53-1.49-321,3x2x1,24,atom 17,1,-29519.29272807805,339.8349223967948,-2169.6280153935654,2293.3197336896164,-2.0749998440478343e-05,-5.889999557321324e-06,-0.01250628906005638,0.012506307660865216,0.32155009579560156,Zn
ZnO-3.53-1.49-321,3x2x1,24,atom 18,1,-29519.29272807805,339.8349223967948,-2169.6280153935654,2293.3197336896164,-4.96999962646638e-06,-2.636999801809224e-05,-0.012501869060388578,0.012501897859156943,0.32143671523595235,Zn
ZnO-3.53-1.49-321,3x2x1,24,atom 19,2,-29519.29272807805,339.8349223967948,-2169.6280153935654,2293.3197336896164,1.4699998895182247e-06,4.099999691853552e-07,0.01250609906007066,0.012506099153185212,0.3215447348476466,O
ZnO-3.53-1.49-321,3x2x1,24,atom 20,2,-29519.29272807805,339.8349223967948,-2169.6280153935654,2293.3197336896164,7.399999443833241e-07,1.4199998932761085e-06,0.01250654906003684,0.012506549162543118,0.32155630505334337,O
ZnO-3.53-1.49-321,3x2x1,24,atom 21,1,-29519.29272807805,339.8349223967948,-2169.6280153935654,2293.3197336896164,-5.72999956934655e-06,-7.599999428801707e-06,-0.012518959059104134,0.012518962677331212,0.3218754693484744,Zn
ZnO-3.53-1.49-321,3x2x1,24,atom 22,1,-29519.29272807805,339.8349223967948,-2169.6280153935654,2293.3197336896164,-2.8269997875292664e-05,6.889999482163653e-06,-0.012501509060415635,0.012501542922876637,0.321427589457343,Zn
ZnO-3.53-1.49-321,3x2x1,24,atom 23,2,-29519.29272807805,339.8349223967948,-2169.6280153935654,2293.3197336896164,5.999999549053979e-07,7.699999421285941e-07,0.012507539059962432,0.012507539098055452,0.3215817573185087,O
ZnO-3.53-1.49-321,3x2x1,24,atom 24,2,-29519.29272807805,339.8349223967948,-2169.6280153935654,2293.3197336896164,1.1999999098107958e-06,-5.599999579117047e-07,0.012506399060048115,0.012506399130156215,0.3215524475656108,O
ZnO-3.53-1.52-321,3x2x1,24,atom 1,1,-29518.957622742935,347.22236949485034,-2169.6033856055187,2343.172697864315,-6.159999537028753e-06,-8.559999356650343e-06,-0.005878459558188642,0.005878469018072876,0.15114151411832769,Zn
ZnO-3.53-1.52-321,3x2x1,24,atom 2,1,-29518.957622742935,347.22236949485034,-2169.6033856055187,2343.172697864315,-5.7799995655886665e-06,-1.5699998820024577e-06,-0.005878269558202922,0.005878272609550341,0.1511364642522162,Zn
ZnO-3.53-1.52-321,3x2x1,24,atom 3,2,-29518.957622742935,347.22236949485034,-2169.6033856055187,2343.172697864315,6.199999534022444e-07,6.499999511475144e-07,0.005878199558208183,0.0058781996268431344,0.15113458779138297,O
ZnO-3.53-1.52-321,3x2x1,24,atom 4,2,-29518.957622742935,347.22236949485034,-2169.6033856055187,2343.172697864315,6.999999473896308e-07,4.999999624211649e-08,0.005877219558281837,0.005877219600180895,0.15110939029299492,O
ZnO-3.53-1.52-321,3x2x1,24,atom 5,1,-29518.957622742935,347.22236949485034,-2169.6033856055187,2343.172697864315,-1.1139999162743555e-05,-1.0599999203328697e-06,-0.005877989558223966,0.005878000210086008,0.15112946058045104,Zn
ZnO-3.53-1.52-321,3x2x1,24,atom 6,1,-29518.957622742935,347.22236949485034,-2169.6033856055187,2343.172697864315,-7.99999939873864e-06,-6.8399994859215366e-06,-0.005875509558410357,0.005875518986145379,0.15106566574848027,Zn
ZnO-3.53-1.52-321,3x2x1,24,atom 7,2,-29518.957622742935,347.22236949485034,-2169.6033856055187,2343.172697864315,1.3999998947792616e-06,5.799999564085513e-07,0.005877639558250271,0.005877639753600768,0.15112019287166742,O
ZnO-3.53-1.52-321,3x2x1,24,atom 8,2,-29518.957622742935,347.22236949485034,-2169.6033856055187,2343.172697864315,5.099999616695883e-07,8.199999383707104e-07,0.005877129558288603,0.005877129637621536,0.15110707726261344,O
ZnO-3.53-1.52-321,3x2x1,24,atom 9,1,-29518.957622742935,347.22236949485034,-2169.6033856055187,2343.172697864315,9.6999992709706e-07,1.0199999233391766e-06,-0.005878739558167599,0.005878739726681585,0.15114847431644718,Zn
ZnO-3.53-1.52-321,3x2x1,24,atom 10,1,-29518.957622742935,347.22236949485034,-2169.6033856055187,2343.172697864315,-2.209999833901549e-06,-1.6799998737351143e-06,-0.0058787195581691005,0.0058787202136263254,0.15114797261562882,Zn
ZnO-3.53-1.52-321,3x2x1,24,atom 11,2,-29518.957622742935,347.22236949485034,-2169.6033856055187,2343.172697864315,5.099999616695883e-07,-7.799999413770173e-07,0.0058784095581924005,0.005878409632064411,0.1511399872426719,O
ZnO-3.53-1.52-321,3x2x1,24,atom 12,2,-29518.957622742935,347.22236949485034,-2169.6033856055187,2343.172697864315,4.6999996467589505e-07,2.1999998346531258e-07,0.005878069558217953,0.00587806958112513,0.15113124418156498,O
ZnO-3.53-1.52-321,3x2x1,24,atom 13,1,-29518.957622742935,347.22236949485034,-2169.6033856055187,2343.172697864315,3.1099997662596453e-06,1.4999998872634947e-07,-0.005877329558273571,0.005877330383018701,0.151112238634254,Zn
