 &plot nbnd=  36, nks=    36 /
            0.000000  0.000000  0.000000
   19.619   21.470   22.419   22.958   23.723   27.071
            0.500000  0.288675  0.248853
 -114.290 -114.290  -68.475  -68.475  -68.472  -68.472  -68.471  -68.471   -7.885   -7.820
    3.256    3.300    3.949    4.100    4.117    4.122    4.787    4.807    4.853    4.911
    5.380    5.475    7.498    7.544    7.906    8.029   14.648   15.168   17.297   17.501
   19.886   20.933   22.539   22.823   24.259   26.152
            0.500000  0.288675  0.311066
 -114.290 -114.290  -68.475  -68.475  -68.472  -68.472  -68.471  -68.471   -7.851   -7.851
    3.255    3.255    4.022    4.022    4.114    4.114    4.796    4.796    4.889    4.889
    5.418    5.418    7.705    7.705    7.844    7.844   14.858   14.858   17.418   17.418
   20.347   20.347   22.678   22.678   25.139   25.139
            0.400000  0.230940  0.311066
 -114.290 -114.290  -68.475  -68.475  -68.472  -68.472  -68.471  -68.471   -7.894   -7.894
    3.253    3.253    3.985    3.985    4.035    4.035    4.777    4.777    4.821    4.821
    5.725    5.725    7.814    7.814    7.827    7.827   14.682   14.682   17.616   17.616
   20.416   20.416   22.665   22.665   25.147   25.147
            0.300000  0.173205  0.311066
 -114.290 -114.290  -68.475  -68.475  -68.472  -68.472  -68.471  -68.471   -8.002   -8.002
    3.268    3.268    3.887    3.887    3.888    3.888    4.746    4.746    4.765    4.765
    6.312    6.312    7.829    7.829    8.087    8.087   14.200   14.200   18.165   18.165
   20.524   20.524   22.600   22.600   25.468   25.468
            0.200000  0.115470  0.311066
 -114.290 -114.290  -68.475  -68.475  -68.471  -68.471  -68.471  -68.471   -8.133   -8.133
    3.320    3.320    3.757    3.757    3.763    3.763    4.732    4.732    4.741    4.741
    6.774    6.774    8.039    8.039    8.411    8.411   13.527   13.527   18.820   18.820
   20.767   20.767   22.454   22.454   26.351   26.351
            0.100000  0.057735  0.311066
 -114.290 -114.290  -68.475  -68.475  -68.471  -68.471  -68.471  -68.471   -8.235   -8.235
    3.389    3.389    3.665    3.665    3.665    3.665    4.732    4.732    4.734    4.734
    6.909    6.909    8.506    8.506    8.667    8.667   12.869   12.869   19.111   19.111
   21.567   21.567   22.275   22.275   27.262   27.262
            0.000000  0.000000  0.311066
 -114.290 -114.290  -68.475  -68.475  -68.471  -68.471  -68.471  -68.471   -8.274   -8.274
    3.423    3.423    3.628    3.628    3.628    3.628    4.733    4.733    4.733    4.733
    6.918    6.918    8.764    8.764    8.764    8.764   12.569   12.569   19.142   19.142
   22.192   22.192   22.192   22.192   27.167   27.167
            0.000000  0.000000  0.248853
 -114.290 -114.290  -68.475  -68.474  -68.471  -68.471  -68.471  -68.471   -8.378   -8.169
    3.438    3.450    3.604    3.604    3.658    3.658    4.701    4.701    4.762    4.762
    6.437    7.400    8.648    8.648    8.880    8.880   11.976   13.118   18.476   19.947
   22.049   22.049   22.391   22.391   26.712   27.660
            0.000000  0.000000  0.186640
 -114.290 -114.290  -68.475  -68.474  -68.471  -68.471  -68.471  -68.471   -8.470   -8.072
    3.503    3.503    3.585    3.585    3.688    3.688    4.669    4.669    4.784    4.784
    5.971    7.879    8.543    8.543    8.983    8.983   11.367   13.595   17.958   20.864
   21.964   21.964   22.628   22.628   26.316   28.017
            0.000000  0.000000  0.124426
 -114.290 -114.290  -68.476  -68.474  -68.471  -68.471  -68.471  -68.471   -8.543   -7.994
    3.560    3.572    3.572    3.617    3.715    3.715    4.641    4.641    4.799    4.799
    5.550    8.353    8.459    8.459    9.064    9.064   10.771   13.970   17.586   21.825
   21.926   21.926   22.867   22.867   25.978   27.562
            0.000000  0.000000  0.062213
 -114.290 -114.290  -68.476  -68.473  -68.471  -68.471  -68.471  -68.471   -8.589   -7.944
    3.565    3.565    3.603    3.734    3.734    3.745    4.623    4.623    4.808    4.808
    5.226    8.404    8.404    8.803    9.116    9.116   10.235   14.213   17.360   21.917
   21.917   22.668   23.051   23.051   25.692   27.263
            0.000000  0.000000  0.000000
