 &plot nbnd=  36, nks=    36 /
            0.000000  0.000000  0.000000
    3.024    3.024    5.864    5.864    5.927    5.927   15.562   15.562   18.603   18.603
   21.317   21.317   23.683   23.683   26.238   26.238
            0.300000  0.173205  0.312557
 -113.714 -113.714  -67.876  -67.876  -67.870  -67.870  -67.863  -67.863   -7.293   -7.293
   -1.003   -1.003   -0.298   -0.298   -0.250   -0.250    0.650    0.650    0.814    0.814
    3.917    3.917    5.928    5.928    6.206    6.206   15.115   15.115   19.068   19.068
   21.456   21.456   23.589   23.589   26.542   26.542
            0.200000  0.115470  0.312557
 -113.706 -113.706  -67.875  -67.875  -67.867  -67.867  -67.863  -67.863   -7.374   -7.374
   -0.909   -0.909   -0.483   -0.483   -0.467   -0.467    0.630    0.630    0.711    0.711
    4.617    4.617    6.180    6.180    6.611    6.611   14.433   14.433   19.698   19.698
   21.700   21.700   23.395   23.395   27.428   27.428
            0.100000  0.057735  0.312557
 -113.698 -113.698  -67.872  -67.872  -67.865  -67.865  -67.863  -67.863   -7.436   -7.436
   -0.803   -0.803   -0.635   -0.635   -0.604   -0.604    0.631    0.631    0.653    0.653
    4.830    4.830    6.749    6.749    6.931    6.931   13.755   13.755   20.030   20.030
   22.459   22.459   23.170   23.170   28.317   28.317
